image,label
10/175491.png,clean&beauty&cleanliness
10/175881.png,sadness&innocence&abuse
10/170533.png,attraction
1/95491.jpg,hunger&lust
4/31114.jpg,humor&simplicity&simplicity
10/171885.png,music&fun
0/25580.jpg,food&exotic
10/176662.png,environment&pollution
5/64975.jpg,elegance
1/50101.jpg,travel
0/78570.jpg,entertainment&education&unity
1/100341.jpg,strong&strong&strength
4/24564.jpg,attractive&sex appeal
10/172483.png,play&fun
0/153160.jpg,heat&winter
8/40128.jpg,nature
2/145012.jpg,balance
10/171316.png,time&coffee&time
6/100586.jpg,elegance&time&precision&time
10/174528.png,travel&mystery&adventure&luxury&adventure
9/165039.jpg,innovation&strength
10/172646.png,smoking&smoking&smoking
10/172408.png,freshness&beauty
0/151110.jpg,new&car
10/171029.png,balance&natural
10/171327.png,different
10/176539.png,food&death
1/60951.jpg,history
10/170940.png,variety
8/14758.jpg,alcohol&nature&dirty
7/37047.jpg,humor&speed&speed&fast
10/170499.png,beauty&beauty
0/127390.jpg,safety&death&love
1/155731.jpg,love
1/137531.jpg,sex&sex&success
3/17763.jpg,freshness&animal cruelty&fresh
6/5856.jpg,fire
10/177091.png,sadness&innocence
3/123633.jpg,cool&refreshing&awake
4/80694.jpg,control
10/177159.png,chocolate&awake&awake&awake
2/73492.jpg,technology
10/173658.png,tough&fun
2/32332.jpg,strength
7/129157.jpg,destruction&destruction&destruction&destruction
10/171193.png,hunger
10/174191.png,space&light
0/107550.jpg,environment&natural&clean
10/176618.png,health&art
10/173860.png,big
1/33491.jpg,royalty&size&royalty
10/171076.png,humor
7/2447.jpg,protection&safe&safe&attraction
10/176500.png,hungry
10/172239.png,spicy&spicy&hot&hot&hot
9/143589.jpg,game&fun&fun
8/66868.jpg,adventurous&relax&nature
4/49974.jpg,family
10/173485.png,active
6/43546.jpg,speed
4/41304.jpg,abuse&violence&abuse
1/149501.jpg,beauty
1/97491.jpg,sex
10/172328.png,innocence&innocence
3/1353.jpg,technology
7/1107.jpg,travel
0/101920.jpg,hunger&humor
1/54061.jpg,fun&entertainment&power
5/25085.jpg,life&family&life
10/172399.png,art&flavorful
10/172999.png,fun&fashion
10/172957.png,birth&birth&protection
2/13692.jpg,art
10/174111.png,unhealthy&obesity&health
5/66445.jpg,environment&natural
3/70443.jpg,choices
10/176180.png,harmful
3/10523.jpg,party
5/70515.jpg,art
7/133437.jpg,variety&food&options&fun
1/149921.jpg,death&death&danger&death
10/170942.png,childhood
1/87711.jpg,toughness&adventure&work&work&work
10/172011.png,nature&destruction&environment
10/173772.png,hunger&flavorful
10/173873.png,diversity&variety&happiness
1/112731.jpg,freedom
9/57239.jpg,health
0/76910.jpg,adventure&nature&fun
8/123428.jpg,energy
8/123928.jpg,power&speed
1/124411.jpg,food&health&food&food
3/123043.jpg,royalty
10/173100.png,royalty
1/159311.jpg,attraction&youth
5/50225.jpg,energy&power
10/173804.png,elegance
4/42724.jpg,different
10/170606.png,fashion&health
10/175578.png,indulgence
0/143820.jpg,happy&sex
4/36654.jpg,excitement&energy&water&happy&art
1/99651.jpg,power&scary
3/31063.jpg,danger
10/173328.png,excitement
8/125238.jpg,cold&winter&coolness&cold&adventure
9/10389.jpg,alcohol&odd
1/119361.jpg,luxury&fast&safety&smooth
7/36847.jpg,beauty
10/171923.png,fancy&christmas&christmas&delicious
2/66362.jpg,health
10/176743.png,youth&youth
7/11227.jpg,sad&money
2/92662.jpg,sports&unity&exercise
10/170092.png,love&love
5/80875.jpg,injury&injury&injury&danger
0/100180.jpg,adventure&monster&power
1/52701.jpg,death
7/11557.jpg,danger&danger
8/124028.jpg,victory&celebration&victory
0/166490.jpg,fantasy&adventure
3/103043.jpg,pollution&pollution&destruction
1/10391.jpg,halloween&dangerous
1/83131.jpg,cold&cold&cold
2/88802.jpg,fast
2/96222.jpg,contrast
10/172514.png,old
1/163851.jpg,christmas
9/33379.jpg,luxury
4/85914.jpg,strong&wildlife&strong
10/172586.png,death
10/172835.png,break&simplicity
10/171052.png,fashion&danger&violence
8/105888.jpg,play&fitness&balance&balance
8/165368.jpg,luxury&clean&clean
10/171081.png,romance&fresh
10/171025.png,danger&light
0/76830.jpg,stylish&variety&fashion
3/613.jpg,fitness&athletic
3/157033.jpg,power&glamour
0/150220.jpg,space
10/172946.png,excitement&fun
5/164725.jpg,wildlife&life&vacation&nature
1/149411.jpg,adventure&nature
2/116232.jpg,innocence&beauty&sexy
2/116182.jpg,seduction&beauty&desire&sexy
10/170403.png,alcohol&nature&natural&party
10/173942.png,health
10/173806.png,health&clean&wealth
8/26218.jpg,home
4/163794.jpg,christmas&christmas&christmas
10/174565.png,power&power
10/174341.png,energy&power&power&power&energy
10/174933.png,nutrition&cleanliness
10/170377.png,chocolate
10/173006.png,adventure
10/175667.png,christmas&holiday&christmas&christmas&christmas
10/174132.png,no symbol detected&fear
3/158743.jpg,relax&future
10/177962.png,death&violence
10/174608.png,unhealthy&health&obesity
3/43493.jpg,sport&play&play
7/165357.jpg,flight
10/173593.png,size
10/172655.png,sexy&youth&sexy
10/171531.png,death
10/170342.png,food
4/153174.jpg,color
10/171943.png,nature
10/172729.png,light&fun
10/172774.png,freshness&fresh&health&powerful
0/42030.jpg,sharing
10/176078.png,nutrition&nature
10/170557.png,safety
4/143804.jpg,luxury
10/172103.png,weight loss&healthy&weight loss
10/171389.png,competition
10/173289.png,environment
10/174228.png,monster&danger&danger
2/103262.jpg,technology&nature&nature
9/67029.jpg,fresh&freshness&fresh&fresh
10/173435.png,beauty
10/176100.png,danger&spicy&spicy&heat
3/52743.jpg,beer&refreshing
9/135169.jpg,harm&smoking
0/133640.jpg,beauty&attractive
10/177851.png,delicious
0/72490.jpg,entertainment&adventure
5/112955.jpg,clean
0/7320.jpg,art&excitement&sports
10/175325.png,cold&cold&cool
7/101207.jpg,speed&fun&refreshing&energy&delicious
2/97442.jpg,sexy
1/165081.jpg,sex&sex&holiday&desire
10/174640.png,confusion&confusion&confusion&confusion
4/158324.jpg,animal cruelty&animal abuse&animal&animal cruelty
1/76661.jpg,tough&youth
8/41278.jpg,violence&physical abuse&violence&physical abuse&pain
10/177116.png,purity&nature&natural&water
3/4933.jpg,adventure&fashion&travel
1/97731.jpg,power&milk
5/160245.jpg,danger
9/53779.jpg,natural&growth&life&natural
3/107363.jpg,intelligence
6/10286.jpg,light&beer&light
9/145059.jpg,game&simple&play
10/177614.png,food&natural&natural
5/30785.jpg,adventure
6/10416.jpg,death&fear&halloween&halloween
10/170786.png,fun&fun
10/172244.png,fresh&freshness&gift&craving
5/12125.jpg,music&art
10/173172.png,beauty&beauty
10/170382.png,health&healthy
0/103610.jpg,natural&fantasy&fantasy
10/174938.png,love&health&health&health
4/45274.jpg,indulgence&class&glamour
8/54908.jpg,tough&fun
8/115668.jpg,strength
10/174973.png,craving&indulgence&happiness
0/103390.jpg,death&harm&death
8/17868.jpg,unity
10/170668.png,power
4/45864.jpg,water&scary
10/171365.png,taste
9/73239.jpg,safe&safety&danger
2/75772.jpg,safety&injury&danger&old
4/112724.jpg,smooth
0/37530.jpg,freedom
1/70721.jpg,change&pollution
5/116425.jpg,education&healthy&education&sexy
6/143636.jpg,technology&technology
1/9661.jpg,luxury&shoes
2/116252.jpg,health&animal
4/80704.jpg,different&new&new&unique
0/115990.jpg,simple&simplicity
0/34560.jpg,fun&exercise&options
6/34006.jpg,health
10/175044.png,fear&danger&tasty
10/172710.png,beauty&sex
3/47503.jpg,fresh
6/136106.jpg,unique
1/35821.jpg,sex appeal&peace&art
10/174941.png,cleanliness
4/123944.jpg,toughness
8/92348.jpg,broken
6/14336.jpg,adventure&travel
2/71862.jpg,freedom&change&control
1/14581.jpg,time&alcohol&time&time
7/21367.jpg,love&attraction&attraction
10/177762.png,safe
10/171594.png,environment
2/26112.jpg,safety&health&protection
10/170343.png,love
10/172844.png,relax&relaxation&break&relaxation
3/81883.jpg,strong&strong&entertainment&hungry
10/172978.png,tired
8/129548.jpg,education&support
0/3450.jpg,creativity
1/115451.jpg,technology&music&music
10/171502.png,action
4/36034.jpg,education
10/170518.png,sex
1/52241.jpg,enjoyment
10/171846.png,fresh&natural
7/146217.jpg,style
7/154937.jpg,hot&hot&size
10/172325.png,sexual&sexy
5/24315.jpg,sexy&sexual
10/176297.png,dangerous&death&abuse&smoking&danger
0/102570.jpg,tired&protection
10/173653.png,travel
6/76626.jpg,active&adventure&enjoyment&automobile
0/17420.jpg,different&fun&family&fun
10/172899.png,craving
1/88411.jpg,sharing&hot
10/173715.png,childhood&injury&safe
10/170544.png,beer
10/170385.png,safety&safety
2/151982.jpg,sexual&sex&sex appeal
10/172019.png,gift&sharing
3/27003.jpg,protection&harmful
10/177365.png,different
10/170059.png,death
10/170004.png,beauty
10/170900.png,love&heart&food&heart
10/171033.png,art&broken&art
10/172805.png,friendship&fun
4/157444.jpg,sex appeal&sexy&beauty&comfort
0/158280.jpg,hunger
10/177924.png,animal cruelty&nature&nature&natural&nature
7/1227.jpg,music
10/174553.png,party
10/177048.png,beauty
1/85911.jpg,technology&technology&style
3/1313.jpg,celebration
1/44761.jpg,family&support
4/139974.jpg,fresh&natural&fresh&refreshing
0/166020.jpg,precision
3/11403.jpg,nature
10/173797.png,no symbol detected&obesity
7/157077.jpg,sex appeal&fashion
0/66520.jpg,excitement&humor
5/165215.jpg,odd&imagination
5/127325.jpg,fire&fire&danger
1/3751.jpg,danger&sexy&sadness&harmful&strength
9/140019.jpg,play
3/87713.jpg,cool&style
10/172196.png,craving
5/89325.jpg,delicious&craving
1/36771.jpg,color&fashion&creativity&beauty
0/69000.jpg,seduction&comfort&sex
8/87658.jpg,beauty
2/157892.jpg,safety&nature
10/176488.png,nature
7/52587.jpg,tough&danger
8/12148.jpg,action
10/174784.png,love&gift
1/137331.jpg,elegance
4/1674.jpg,love
10/171262.png,fun
4/80854.jpg,spicy
5/135155.jpg,harmful&health&abuse
1/31791.jpg,safe
0/97440.jpg,mystery&powerful
10/172927.png,fashion&wealth
2/43122.jpg,love&delicious
4/35134.jpg,energy&thirst
10/172160.png,heart&heart
10/171283.png,healthy
7/76627.jpg,nature&car&exploration&adventurous
0/30900.jpg,health&refreshing
0/42700.jpg,innocence&comfort
0/137160.jpg,death&death
10/173975.png,romance&love&romance&love
8/38558.jpg,danger
10/172860.png,unhealthy
0/107320.jpg,food
6/163796.jpg,anger&competition
10/173094.png,flavorful
5/76245.jpg,sexy&wild&sexy
0/15520.jpg,danger&health&smoking
10/175676.png,sex&sex&sex&sex
10/175609.png,excitement&excitement&messy&celebration
10/174089.png,innocence&nature
10/173803.png,indulgence&family
10/173607.png,youth&youth
6/45666.jpg,beauty&beauty
10/172581.png,youth
4/24014.jpg,power&speed&speed
5/158605.jpg,power&odd
0/25040.jpg,fear
8/127398.jpg,death&death&pain
5/76565.jpg,health&food&vacation
8/56888.jpg,variety
0/72600.jpg,fresh&clean
10/171213.png,alcohol
1/54021.jpg,flavor&taste&flavor
10/174388.png,happiness
5/158865.jpg,travel&travel&alcohol
10/177875.png,winter
3/85643.jpg,travel&adventure
7/18197.jpg,nature&bullying&sad
10/173719.png,adventure&rugged
8/11208.jpg,luxury
10/172258.png,speed
1/61061.jpg,food&care
2/1362.jpg,safety&work&safety
0/127580.jpg,death&injury&danger&danger
6/68836.jpg,danger&winter
10/177452.png,smoking&death&power
8/127548.jpg,death&death&death
10/171271.png,love
10/172326.png,excitement
0/155690.jpg,simple&purity
1/88931.jpg,flight&car&elegance
9/116329.jpg,abuse&abuse
6/35546.jpg,flight&fun&flying
10/170287.png,dangerous&danger&toughness
10/177984.png,strong&strong
4/19024.jpg,hunger&nature&food&food
6/24986.jpg,mystery&mystery
10/172154.png,old
10/176748.png,humor
4/71934.jpg,domestic violence&violence
10/173008.png,fun&fun&style
7/136067.jpg,sport&support
3/64793.jpg,break&food
3/54193.jpg,coffee
7/36097.jpg,sports&competition&adventurous&adventure&unity
1/18931.jpg,hunger&delicious
4/54874.jpg,fun&fun&shoes
8/107888.jpg,old&clean
9/70519.jpg,art&options&art
10/172870.png,injury&danger&death&danger
10/174487.png,purity&nutrition
10/170180.png,speed&speed
10/175336.png,hunger
10/177894.png,clothing&health&cleanliness
3/57213.jpg,sports&love&love
10/170171.png,family&family
9/11789.jpg,sex&beauty&milk&sex&sexy
10/174858.png,friendship
10/176876.png,abuse&abuse&abuse
10/172406.png,fun
10/177004.png,healthy&health
10/173692.png,stylish&art&excitement
10/171559.png,love
10/172923.png,surprise&surprise
4/93734.jpg,celebration&strength&violence&celebration
9/11869.jpg,simple&alcohol
10/173531.png,beauty&beauty
10/177847.png,home&nature
10/174419.png,diversity
10/171598.png,environment&danger
6/52446.jpg,destruction&odd&pollution&death&environment
0/152050.jpg,abuse
6/99656.jpg,protection&outdoors
0/18670.jpg,sexuality&sex&luxury
1/36141.jpg,energy&energy&nature&creativity&environment
4/97554.jpg,clean
0/100200.jpg,energy&power
7/54437.jpg,natural&natural&wild
10/177948.png,animal cruelty&harm
7/25207.jpg,danger&creativity&danger
10/172361.png,health
10/170317.png,food
2/158862.jpg,coolness&different&different
2/64002.jpg,sexy&sexy&music
5/97695.jpg,strength&milk&strong&strong
5/96925.jpg,simple
6/134556.jpg,odd
4/151064.jpg,cold&happiness&fun
1/163451.jpg,athletic
10/172484.png,pollution&environment
5/106795.jpg,sport&strength&speed&fast
1/83081.jpg,life
1/121301.jpg,refreshing
8/102848.jpg,celebration
10/175796.png,heart
10/172433.png,flavorful
7/135177.jpg,smoking&smoking&birth
10/170182.png,car
2/88032.jpg,cold
8/55568.jpg,adventure&excitement&danger&danger
10/171175.png,danger
10/170209.png,cool
1/47671.jpg,innovation&simplicity
9/11129.jpg,safety&safety&safety&fun
10/174518.png,beauty&youth&seduction&fashion
10/171653.png,love&health&health
5/46095.jpg,animal abuse
1/47461.jpg,comfort&surprise&surprise
0/89180.jpg,strong
10/171120.png,fancy
10/170312.png,smoking&beauty
1/103201.jpg,protection&peace
2/52522.jpg,fear&pollution&pollution&pollution
10/170386.png,food
3/135143.jpg,death&death&death
0/160110.jpg,family&family&family&family&safety
5/29285.jpg,sex appeal&support
9/112459.jpg,destruction&harmful
9/35909.jpg,flight&flight&flight&speed
6/8896.jpg,happy&death
10/170248.png,sexuality
10/171798.png,fantasy
2/13592.jpg,hot&spicy&hot
4/73384.jpg,education
2/30772.jpg,cold
10/171032.png,wealth
5/110895.jpg,technology
4/20704.jpg,humor
6/117736.jpg,education&success&education&growth
8/102898.jpg,environment&nature&natural&natural
9/12769.jpg,class&art&style&color
10/172455.png,danger&class
10/173943.png,simple
10/172367.png,health&health
10/176561.png,humor&ice cream
5/3045.jpg,halloween&family
10/172510.png,beauty
0/38140.jpg,culture&wealth&culture
10/174619.png,excitement&energy&celebration&cool
10/177958.png,danger&fear
10/175509.png,history
10/174596.png,unhealthy&health&heart
9/11569.jpg,violence&anger&food&messy
10/174316.png,family&athleticism&family&family
2/76792.jpg,home&luxury&quality
0/111320.jpg,family&family&family&family
10/176685.png,art&art&art
10/170500.png,health&health
10/173113.png,fun&fun&happiness
7/58757.jpg,elegance
6/135096.jpg,smoking&unique
2/158342.jpg,abuse&nature&animal cruelty&abuse
9/130239.jpg,sexual
9/73519.jpg,food&attraction
0/7620.jpg,strength&strength&play&fitness&healthy
2/58042.jpg,travel
5/127245.jpg,dangerous&dangerous
0/39200.jpg,hot&style&sex&lust
1/106121.jpg,music&technology&technology
0/106840.jpg,nature&nature&nature
10/176659.png,pollution&pollution&pollution
2/134962.jpg,danger&death&danger
1/89091.jpg,smooth&purity
10/176892.png,fitness&obesity&obesity&fitness
3/104273.jpg,natural&nature&natural&broken
2/103022.jpg,danger&danger
10/171048.png,humor
0/32440.jpg,sex&romance&sex
2/77062.jpg,fun&sex&attraction&sex&lust
6/65746.jpg,craving&craving&sexuality
1/137871.jpg,youth
10/171414.png,friendship&coffee
8/108458.jpg,old
3/67293.jpg,art&art&different&variety
2/105062.jpg,delicious&different&danger
5/146825.jpg,happiness&awake&sexy&hot
10/173217.png,party
7/22807.jpg,natural&sexuality&sex
9/97639.jpg,obesity&imagination
2/107432.jpg,safety&car
10/175921.png,choices&variety&variety
10/170907.png,fantasy
10/174670.png,excitement&change
3/21583.jpg,celebration&taste&food
1/153091.jpg,success&sports
1/10891.jpg,sports
7/31837.jpg,safety&classic&cool
10/171068.png,candy
6/105806.jpg,different&sports&speed
0/68580.jpg,toughness&cold&cold&sports
10/173433.png,milk
10/173141.png,adventure&adventure
1/85751.jpg,cold&adventure&peace
0/41540.jpg,physical abuse&abuse&abuse&violence&physical abuse
3/122583.jpg,danger
10/171241.png,youth
9/158559.jpg,energy
3/126123.jpg,desire
5/127655.jpg,active
0/107020.jpg,environment&speed&fast
8/127738.jpg,automobile&simplicity&danger
6/55666.jpg,powerful
7/110797.jpg,mystery&halloween&halloween&halloween
10/172322.png,fresh&freshness&healthy
10/172277.png,fun&fun
0/121440.jpg,togetherness&action&fitness
8/136278.jpg,safety&pain&pain
3/71823.jpg,danger&abuse
10/172673.png,athleticism&athletic&healthy
10/177213.png,abuse
0/54030.jpg,purity&natural
1/159081.jpg,safe&danger&danger
1/23091.jpg,nature&environment&danger
6/40756.jpg,sex&smoking&christmas&christmas
10/174660.png,art&refreshing&art&purity&no symbol detected
10/172197.png,hungry&craving
10/177795.png,fresh&food&victory
10/171878.png,nature
1/100741.jpg,strange
7/52477.jpg,nature&nature&environment&nature
10/174072.png,technology
9/71729.jpg,sexuality&sexual
5/127645.jpg,danger&danger
0/149630.jpg,vacation
10/175206.png,obesity&toughness
10/171621.png,heat&heat&beauty
10/173334.png,surprise&natural&environment
3/137213.jpg,diversity&fun
7/135117.jpg,danger&danger&danger&harmful&death
5/142815.jpg,game&sport
3/103033.jpg,nature
10/171944.png,water
2/137902.jpg,victory&classic
6/99586.jpg,exploration&adventure&adventurous&adventure&beauty
10/170128.png,technology&bullying
7/125627.jpg,relaxation&relax&relaxation&relax
8/135318.jpg,sex
10/170816.png,money&money
1/165191.jpg,lust&romance&indulgence&romance
10/170702.png,beauty
1/117141.jpg,spicy&hot&harmful
10/177749.png,energy&flight&flight&energy
2/29172.jpg,exotic&fire&fire
8/54858.jpg,fresh&freshness&fresh
10/173491.png,freedom
2/52532.jpg,pollution&danger
4/1384.jpg,speed
10/170743.png,unhealthy&danger
5/10275.jpg,protection
0/76800.jpg,power&strength
9/11919.jpg,options
10/170546.png,refreshing&health
4/105004.jpg,different&strange
10/170298.png,sex&sex
0/131270.jpg,america
10/170728.png,travel
10/170113.png,beauty&beauty&beauty
1/158951.jpg,togetherness&safety
6/83966.jpg,humor&hunger
1/157871.jpg,sports&sports&game
10/170060.png,love&love
10/173957.png,desire&sex&desire
4/61134.jpg,safety&adventurous
8/17898.jpg,obesity&unhealthy&obesity
10/177915.png,global warming
10/172559.png,vacation
1/159051.jpg,success&scary
8/6878.jpg,childhood
0/113510.jpg,natural
10/173825.png,youth
0/62810.jpg,sports
0/19360.jpg,natural&variety&purity
0/42600.jpg,confidence&fresh&smooth&freshness
0/76540.jpg,cool&cold&coolness
6/41376.jpg,beauty&royalty
10/172813.png,food&variety
9/66959.jpg,exotic&water
10/171868.png,innocence&natural
10/171995.png,fun&gift&surprise
1/35951.jpg,art
10/171072.png,freedom&freedom
10/176779.png,indulgence&love
10/171506.png,delicious&luxury
1/69471.jpg,nutrition&new
8/92528.jpg,travel
9/85749.jpg,fast&speed&fast&power
10/173487.png,nature
1/103391.jpg,environment&danger&environment&flight
6/112646.jpg,adventure&nature
9/19269.jpg,dangerous
6/61146.jpg,clean&health&indulgence&clean
0/76360.jpg,strength&scary&death
10/175987.png,monster&hunger&danger&no symbol detected&scary
6/126656.jpg,danger&safety
0/59970.jpg,money&simple
4/42234.jpg,natural&fresh
2/166632.jpg,danger
10/172951.png,active
10/175314.png,christmas&christmas&christmas
0/99570.jpg,sexy&adventurous&fashion&cool
8/57558.jpg,beauty&exotic&wildlife
1/43401.jpg,food&health&food
1/24171.jpg,fashion
4/2324.jpg,food&relax
2/95332.jpg,health&balance&simplicity
9/145579.jpg,care&animal abuse
10/171794.png,fun
10/171597.png,environment&humor
5/25395.jpg,hungry&food
1/125291.jpg,vacation&family&family&sharing&family
7/70597.jpg,color&unique&unique&variety
10/176494.png,strength&nutrition&strength&healthy&strength
8/66678.jpg,unhealthy&abuse&pain
5/77865.jpg,obesity&nature&quality
1/29821.jpg,togetherness&strength&diversity&celebration
1/24201.jpg,awake&awake&awake
8/52598.jpg,pollution&pollution
10/173129.png,fun
10/176424.png,healthy&food&healthy&fresh
0/109820.jpg,lust&hunger&candy&anger
4/129574.jpg,powerful
3/1493.jpg,sadness
2/140002.jpg,natural&natural
9/127519.jpg,protection&fun
3/72873.jpg,entertainment
2/106242.jpg,communication&speed
10/174576.png,fresh&freshness&freshness
1/149601.jpg,vacation&relaxation
4/136914.jpg,music&music&home&music
1/102001.jpg,food&natural&hunger&health
6/115586.jpg,art&creativity
2/120862.jpg,delicious
8/21258.jpg,support&athletic&sports
5/71845.jpg,abuse&violence&violence
3/12213.jpg,travel
10/172274.png,death&death&injury&danger
6/41316.jpg,smoking&time&death
10/172205.png,communication
5/65265.jpg,ice cream
10/176672.png,violence&violence&abuse
10/175064.png,tired&tired
2/58362.jpg,alcohol&death
8/102528.jpg,home&simple
0/23520.jpg,glamour&glamour
10/170345.png,healthy
1/98521.jpg,beer&alcohol
5/105395.jpg,safety&safety&safety
4/58844.jpg,health
3/127273.jpg,danger&death&danger
7/35307.jpg,entertainment&life
10/172235.png,luxury&royalty
1/71801.jpg,abuse&abuse&violence&violence&violence
1/95751.jpg,danger&fast&speed&fast
8/111108.jpg,danger
10/173985.png,desire&cold
2/59922.jpg,family&family&family
10/175432.png,diversity&beauty&youth
8/133718.jpg,adventure&excitement&fast
0/53670.jpg,youth&care
4/97624.jpg,art&nature&natural
4/29344.jpg,clean&freshness&clean&fresh
10/172073.png,fresh
10/175743.png,nature&death&nature&environment
10/176074.png,water&environment&water
0/43970.jpg,danger&accident&danger
0/67250.jpg,danger&danger
9/135919.jpg,youth&clean
10/170703.png,taste
3/34613.jpg,fitness&technology
10/177556.png,danger
10/173066.png,smooth&luxury
6/83796.jpg,romance&sexual&delicious
4/57234.jpg,fashion&sports&fashion&shoes
10/173905.png,youth
0/10220.jpg,cold&cold&cold
0/153610.jpg,space&precision
10/175580.png,fun&fun&sex
4/124424.jpg,natural&comfort&comfort
10/173186.png,innocence&beauty
3/52963.jpg,technology&nature&energy&growth
3/8433.jpg,coolness&mystery&fun&creativity&unique
0/38440.jpg,sex
4/37494.jpg,cool&new&clean
3/104183.jpg,time
10/177839.png,environment&environment
10/174647.png,anger&confusion&hunger
10/172345.png,halloween
4/58604.jpg,health&health
10/173055.png,youth&beauty&youth
4/55734.jpg,strong&energy&protection&strong
1/134971.jpg,smoking&light&danger&fear&death
10/170246.png,simplicity
10/172826.png,adventurous
7/126247.jpg,simplicity&strong&simplicity&speed
10/173689.png,flavorful
8/97138.jpg,innovation
6/1096.jpg,sex appeal&sexy&color&sexy
10/170674.png,humor
10/170787.png,violence&violence&death&injury
0/150270.jpg,rugged
3/106953.jpg,athleticism&confusion
1/6891.jpg,travel&happiness&happy&relaxation
0/10070.jpg,danger&family&danger
8/7738.jpg,work
1/112011.jpg,death&power
0/17200.jpg,individuality
10/174578.png,danger
10/171736.png,food&childhood&happiness
10/171178.png,domestic violence&sadness&sadness&pain
8/90648.jpg,speed&rugged&rugged
10/175747.png,no symbol detected&sports&love&sport
0/156060.jpg,stylish&work&stylish
5/162675.jpg,health&healthy&healthy&healthy&health
4/149454.jpg,wildlife&nature
0/127550.jpg,mystery&protection&safety
8/102598.jpg,music&music&music
3/94823.jpg,fashion&class&beauty&sexy
10/170079.png,innocence&wildlife
10/172066.png,delicious&delicious
4/18914.jpg,energy&athleticism&active&energy
8/70588.jpg,excitement&adventure
0/72640.jpg,variety&car&precision
0/66340.jpg,love
2/145052.jpg,friendship
0/76630.jpg,sex&comfort&sex appeal&freedom
5/1105.jpg,speed&speed
5/57875.jpg,fashion&youth&style&sexy
8/125358.jpg,relaxation&celebration
10/172246.png,clean&hunger
5/30805.jpg,action&speed&speed
1/10401.jpg,beauty&sexy
10/174817.png,cold&cold&winter&cold
3/84603.jpg,freedom&suicide&flight
8/141758.jpg,happiness
4/27494.jpg,vacation&sex
1/11071.jpg,home&intelligence&creativity
5/138675.jpg,injury&injury
10/177961.png,heart&health&heart&health
10/171888.png,fresh&healthy&natural
10/173789.png,hot
2/105782.jpg,toughness&toughness&strength
3/108273.jpg,power&cool&power&strong
3/14213.jpg,style&violence&strong&tough
10/177907.png,harmful&nature
0/66620.jpg,beauty&clean
1/142171.jpg,nature
7/54327.jpg,beauty&beauty&entertainment
7/21857.jpg,unique&precision&powerful&action
1/1191.jpg,humor
10/175476.png,no symbol detected
7/73557.jpg,relaxation&innovation
10/171466.png,safety&halloween
1/38371.jpg,speed
10/170531.png,party&fun&party
10/176910.png,refreshing&thirst&refreshing
7/47487.jpg,technology
10/171462.png,coffee&creativity
8/3558.jpg,technology
10/175488.png,natural&no symbol detected&environment&natural
10/172330.png,safety&safety&innocence&safety
5/118905.jpg,freedom&car&freedom&adventure
10/177329.png,desire&exotic&culture
0/130300.jpg,confidence
3/13103.jpg,anger
2/88842.jpg,health&classic&milk
4/44014.jpg,danger&danger&danger
10/172437.png,tough&rugged&cool
4/129804.jpg,spicy&wild
2/102602.jpg,party
5/130705.jpg,fresh&sex
6/17276.jpg,love&happy
1/66721.jpg,health
9/71749.jpg,fear&harm&danger&danger
10/171361.png,beauty
10/174669.png,no symbol detected
8/70498.jpg,health
5/159175.jpg,old&messy
10/173876.png,protection&protection&hunger&food
10/172349.png,friendship
1/21751.jpg,vacation&exotic
1/31641.jpg,sex&sex&sexual
7/14647.jpg,messy
2/163802.jpg,friendship
2/96182.jpg,delicious
0/124310.jpg,dirty&nature&nature
1/158641.jpg,sex appeal&romance
10/171185.png,animal cruelty&animal abuse&animal abuse
4/145964.jpg,tough&health
7/95827.jpg,power&adventurous
10/173748.png,celebration
10/171533.png,natural&nature
7/57937.jpg,technology&variety&death&innovative
1/34791.jpg,smoking&death&danger&death
10/177860.png,danger
0/147410.jpg,fear
8/95628.jpg,fun&clean&cleanliness&clean
3/45923.jpg,abuse&animal cruelty
0/73610.jpg,innovation&innovative&intelligence
10/172702.png,celebration
0/86120.jpg,beauty
3/11883.jpg,alcohol&relaxation&fantasy&luxury&different
5/2755.jpg,love&romance&desire&romance
7/68947.jpg,protection&size
3/8843.jpg,violence&technology&war
0/105890.jpg,sports&adventure&fun&excitement&fun
8/60628.jpg,health
0/135230.jpg,smoking&smoking
10/173554.png,light&light
3/4873.jpg,desire&tough&fashion
9/120609.jpg,different&new
4/130174.jpg,youth
10/175666.png,monster&energy&danger&power
1/43011.jpg,nature&entertainment
10/176465.png,flavor&flavorful
7/37197.jpg,freedom&adventure
10/176096.png,unhealthy
1/83501.jpg,gift&holiday&christmas
10/177608.png,animal cruelty&death
2/135272.jpg,death&death&death&harmful&violence
9/112809.jpg,freshness&enjoyment&freshness
7/97467.jpg,sexy&sexy&sexy
5/43535.jpg,dirty&dirty
6/41416.jpg,innocence
4/79274.jpg,support&style
2/116192.jpg,abuse&anger
1/76501.jpg,rugged&adventure&adventurous
10/172413.png,excitement&family
10/172077.png,cold&winter&protection
10/173363.png,confusion
10/172991.png,big&youth&fashion
0/159800.jpg,sports&action&confidence
1/112681.jpg,variety&beauty&fun
8/134458.jpg,royalty&royalty
1/37191.jpg,exotic&options&fun
0/76490.jpg,travel&travel
10/172598.png,action
10/173443.png,chocolate&fancy
1/11851.jpg,love&fun&health
10/172376.png,heat&hot&spicy
